(0.5325595736503601, 0.0004139579541515559, 0.4969441890716553)
(0.5337780117988586, 0.0008552816580049694, 0.4945038855075836)
(0.5333662033081055, 0.00020474777556955814, 0.493380606174469)
(0.53166663646698, -0.0013035471783950925, 0.49095040559768677)
(0.5306723117828369, -0.0022093842271715403, 0.4896084666252136)
(0.5315371155738831, -0.0008659909362904727, 0.4868594706058502)
(0.5295432209968567, -2.8444183044484816e-05, 0.48631125688552856)
(0.531046450138092, -0.0011160217691212893, 0.4854341745376587)
(0.5298300385475159, 0.0003278990916442126, 0.48390302062034607)
(0.5304359197616577, -0.00047920207725837827, 0.482122004032135)
(0.5314549803733826, 0.001060177688486874, 0.48236584663391113)
(0.5315854549407959, 0.0019158711656928062, 0.47980058193206787)
(0.5298262238502502, 0.0006787991151213646, 0.48108336329460144)
(0.5300838351249695, 0.0012264777906239033, 0.4782470166683197)
(0.5305995941162109, 0.0015239313943311572, 0.4773094058036804)
(0.5299225449562073, 0.0025476536247879267, 0.4764564335346222)
(0.5294317007064819, 0.0032951522152870893, 0.4754422903060913)
(0.5287518501281738, 0.0047250837087631226, 0.47276270389556885)
(0.5296891331672668, 0.0045958878472447395, 0.47099995613098145)
(0.5301147699356079, 0.002615553792566061, 0.472003698348999)
(0.5281584858894348, 0.003097108332440257, 0.47112277150154114)
(0.5298608541488647, 0.003185373730957508, 0.46863406896591187)
(0.5315711498260498, 0.004071562085300684, 0.46790581941604614)
(0.533409059047699, 0.0030901236459612846, 0.4649871289730072)
(0.5329115986824036, 0.0011016438947990537, 0.4623558223247528)
(0.5339938402175903, 0.0007318853167816997, 0.46161797642707825)
(0.5347119569778442, 0.0014040980022400618, 0.46198418736457825)
(0.5358467698097229, 0.0008330345153808594, 0.46046850085258484)
(0.5345320105552673, -5.72819153603632e-05, 0.45820343494415283)
(0.5352514386177063, 0.0007523275562562048, 0.4569634795188904)
(0.5344501733779907, 0.0012416705721989274, 0.45656922459602356)
(0.5336756706237793, 0.0021784822456538677, 0.4560060501098633)
(0.5336512327194214, 0.0008825729601085186, 0.4563457667827606)
(0.5342678427696228, 0.0007064652163535357, 0.4577494263648987)
(0.5349993705749512, 0.0018614196451380849, 0.4559842646121979)
(0.5344449281692505, 0.0032342232298105955, 0.45513683557510376)
(0.5363070964813232, 0.002599133877083659, 0.4528055787086487)
(0.5343327522277832, 0.001924088690429926, 0.4498905837535858)
(0.5341996550559998, 5.193526158109307e-05, 0.4498729109764099)
(0.5361805558204651, 0.00014441584062296897, 0.4507853090763092)
(0.5347949862480164, 0.00048521149437874556, 0.45101380348205566)
(0.5364299416542053, -0.0005804960383102298, 0.44810521602630615)
(0.5353001952171326, 0.00044006496318615973, 0.44836848974227905)
(0.5340057015419006, 0.001171455136500299, 0.44771865010261536)
(0.5326409339904785, 0.00229473109357059, 0.44761496782302856)
(0.5308703184127808, 0.0017189596546813846, 0.4488685727119446)
(0.5301303267478943, 0.0019772574305534363, 0.4462185800075531)
(0.531244158744812, 0.0026285876519978046, 0.44732844829559326)
(0.5295581817626953, 0.0009650366264395416, 0.44552868604660034)
(0.5292426943778992, 0.0011143983574584126, 0.4431350827217102)
(0.5284096598625183, -5.110955680720508e-05, 0.4429069757461548)
(0.5289461016654968, 0.001578205730766058, 0.4438858926296234)
(0.5296577215194702, 0.0035718404687941074, 0.4436872601509094)
(0.5280314087867737, 0.005135762505233288, 0.44073086977005005)
(0.526490330696106, 0.004981083795428276, 0.43915867805480957)
(0.5278735160827637, 0.004374525044113398, 0.43719324469566345)
(0.5261140465736389, 0.004021879285573959, 0.4372576177120209)
(0.5263941287994385, 0.0032196082174777985, 0.43433231115341187)
(0.5253481864929199, 0.0043170275166630745, 0.43161541223526)
(0.5246920585632324, 0.003189530922099948, 0.4302193522453308)
(0.5260294079780579, 0.0029051436576992273, 0.4304387867450714)
(0.5254094004631042, 0.004718217067420483, 0.43177226185798645)
(0.526435911655426, 0.0052215950563549995, 0.42935529351234436)
(0.5264437198638916, 0.007017090916633606, 0.42971861362457275)
(0.5252043604850769, 0.0076235560700297356, 0.4278799593448639)
(0.5250799655914307, 0.008289887569844723, 0.42933574318885803)
(0.5238797068595886, 0.0077554527670145035, 0.4296346604824066)
(0.5228493213653564, 0.007730335928499699, 0.4266479015350342)
(0.5215921401977539, 0.009626871906220913, 0.4251503348350525)
(0.5204979777336121, 0.01118777971714735, 0.42327946424484253)
(0.5186673998832703, 0.012921873480081558, 0.42360326647758484)
(0.5177043080329895, 0.012545839883387089, 0.4240652322769165)
(0.518896222114563, 0.012700512073934078, 0.4235667884349823)
(0.5208431482315063, 0.013739504851400852, 0.4237936735153198)
(0.5197041034698486, 0.011932932771742344, 0.4230973422527313)
(0.5200813412666321, 0.010524280369281769, 0.4202764928340912)
(0.5211433172225952, 0.010187054052948952, 0.4204016923904419)
(0.5199458003044128, 0.009730307385325432, 0.41867703199386597)
(0.5196244716644287, 0.008507497608661652, 0.4158184230327606)
(0.5188199877738953, 0.006687762215733528, 0.41697952151298523)
(0.5197758674621582, 0.005398872308433056, 0.4149181544780731)
(0.5199492573738098, 0.006031631492078304, 0.4124329090118408)
(0.520582377910614, 0.005005627870559692, 0.4102340042591095)
(0.5219032168388367, 0.006497556809335947, 0.40887027978897095)
(0.5211544632911682, 0.007725020404905081, 0.40668222308158875)
(0.5220599174499512, 0.008444324135780334, 0.4065103828907013)
(0.5229063034057617, 0.007248384412378073, 0.40480655431747437)
(0.5211194753646851, 0.00871082954108715, 0.40304210782051086)
(0.5213490128517151, 0.007037549279630184, 0.4020545184612274)
(0.5223284363746643, 0.005101017188280821, 0.4005170464515686)
(0.5225633978843689, 0.004694948438555002, 0.40027064085006714)
(0.5234732627868652, 0.003476588986814022, 0.3981946110725403)
(0.5241326093673706, 0.0018612055573612452, 0.3978835642337799)
(0.5226690173149109, 0.003585446858778596, 0.3970628082752228)
(0.5210476517677307, 0.0027505592443048954, 0.39855721592903137)
(0.5224466323852539, 0.003351990133523941, 0.399974524974823)
(0.5231281518936157, 0.004818388260900974, 0.39920473098754883)
(0.5237650871276855, 0.0058597479946911335, 0.39930596947669983)
(0.525562047958374, 0.00616378104314208, 0.39872175455093384)
(0.5241794586181641, 0.0058219293132424355, 0.3990907669067383)
(0.5251289010047913, 0.005426230374723673, 0.3962557911872864)
(0.524666965007782, 0.0055839624255895615, 0.39764848351478577)
