(0.5320540070533752, -0.001120706438086927, 0.4962983727455139)
(0.5320540070533752, -0.001120706438086927, 0.4962983727455139)
(0.5286111235618591, 0.004020404070615768, 0.49266517162323)
(0.5286111235618591, 0.004020404070615768, 0.49266517162323)
(0.525084912776947, 0.012957388535141945, 0.48919546604156494)
(0.525084912776947, 0.012957388535141945, 0.48919546604156494)
(0.5212973356246948, 0.02534874714910984, 0.4858798384666443)
(0.5212973356246948, 0.02534874714910984, 0.4858798384666443)
(0.5172905325889587, 0.037306949496269226, 0.4827120304107666)
(0.5172905325889587, 0.037306949496269226, 0.4827120304107666)
(0.5130950212478638, 0.04878789186477661, 0.4796835482120514)
(0.5130950212478638, 0.04878789186477661, 0.4796835482120514)
(0.5087378621101379, 0.059802211821079254, 0.47678714990615845)
(0.5087378621101379, 0.059802211821079254, 0.47678714990615845)
(0.5042442679405212, 0.07036202400922775, 0.4740159511566162)
(0.5042442679405212, 0.07036202400922775, 0.4740159511566162)
(0.4996371567249298, 0.08048010617494583, 0.4713635742664337)
(0.4996371567249298, 0.08048010617494583, 0.4713635742664337)
(0.4949378967285156, 0.09016969054937363, 0.4688238501548767)
(0.4949378967285156, 0.09016969054937363, 0.4688238501548767)
(0.49016597867012024, 0.09944435209035873, 0.46639108657836914)
(0.49016597867012024, 0.09944435209035873, 0.46639108657836914)
(0.48533934354782104, 0.10831790417432785, 0.4640599191188812)
(0.48533934354782104, 0.10831790417432785, 0.4640599191188812)
(0.48047423362731934, 0.11680423468351364, 0.4618252217769623)
(0.48047423362731934, 0.11680423468351364, 0.4618252217769623)
(0.47558557987213135, 0.12491727620363235, 0.4596822261810303)
(0.47558557987213135, 0.12491727620363235, 0.4596822261810303)
(0.47068682312965393, 0.13267092406749725, 0.4576263725757599)
(0.47068682312965393, 0.13267092406749725, 0.4576263725757599)
(0.46579018235206604, 0.14007888734340668, 0.45565345883369446)
(0.46579018235206604, 0.14007888734340668, 0.45565345883369446)
(0.46090659499168396, 0.14715476334095, 0.45375940203666687)
(0.46090659499168396, 0.14715476334095, 0.45375940203666687)
(0.45604604482650757, 0.15391184389591217, 0.4519404470920563)
(0.45604604482650757, 0.15391184389591217, 0.4519404470920563)
(0.45121732354164124, 0.16036322712898254, 0.4501930773258209)
(0.45121732354164124, 0.16036322712898254, 0.4501930773258209)
(0.4464283883571625, 0.16652163863182068, 0.4485138952732086)
(0.4464283883571625, 0.16652163863182068, 0.4485138952732086)
(0.4416861832141876, 0.17239950597286224, 0.4468996822834015)
(0.4416861832141876, 0.17239950597286224, 0.4468996822834015)
(0.4369969069957733, 0.17800889909267426, 0.44534745812416077)
(0.4369969069957733, 0.17800889909267426, 0.44534745812416077)
(0.4323660135269165, 0.18336154520511627, 0.4438544511795044)
(0.4323660135269165, 0.18336154520511627, 0.4438544511795044)
(0.4277982711791992, 0.18846876919269562, 0.4424178898334503)
(0.4277982711791992, 0.18846876919269562, 0.4424178898334503)
(0.4232977032661438, 0.19334150850772858, 0.44103533029556274)
(0.4232977032661438, 0.19334150850772858, 0.44103533029556274)
(0.41886791586875916, 0.1979903280735016, 0.4397042989730835)
(0.41886791586875916, 0.1979903280735016, 0.4397042989730835)
(0.41451191902160645, 0.20242540538311005, 0.4384225606918335)
(0.41451191902160645, 0.20242540538311005, 0.4384225606918335)
(0.4102321267127991, 0.2066565304994583, 0.4371879994869232)
(0.4102321267127991, 0.2066565304994583, 0.4371879994869232)
(0.40603068470954895, 0.2106931060552597, 0.4359985589981079)
(0.40603068470954895, 0.2106931060552597, 0.4359985589981079)
(0.4019092321395874, 0.2145441472530365, 0.43485233187675476)
(0.4019092321395874, 0.2145441472530365, 0.43485233187675476)
(0.3978690505027771, 0.21821832656860352, 0.43374741077423096)
(0.3978690505027771, 0.21821832656860352, 0.43374741077423096)
(0.39391112327575684, 0.22172392904758453, 0.4326821565628052)
(0.39391112327575684, 0.22172392904758453, 0.4326821565628052)
(0.39003610610961914, 0.2250688672065735, 0.4316549301147461)
(0.39003610610961914, 0.2250688672065735, 0.4316549301147461)
(0.38624441623687744, 0.22826074063777924, 0.4306640923023224)
(0.38624441623687744, 0.22826074063777924, 0.4306640923023224)
(0.38253623247146606, 0.23130682110786438, 0.42970821261405945)
(0.38253623247146606, 0.23130682110786438, 0.42970821261405945)
(0.37891143560409546, 0.23421402275562286, 0.4287858307361603)
(0.37891143560409546, 0.23421402275562286, 0.4287858307361603)
(0.3753697872161865, 0.23698894679546356, 0.4278956651687622)
(0.3753697872161865, 0.23698894679546356, 0.4278956651687622)
(0.3719108998775482, 0.23963791131973267, 0.4270364046096802)
(0.3719108998775482, 0.23963791131973267, 0.4270364046096802)
(0.3685341477394104, 0.2421669363975525, 0.4262068271636963)
(0.3685341477394104, 0.2421669363975525, 0.4262068271636963)
(0.36523887515068054, 0.24458175897598267, 0.42540574073791504)
(0.36523887515068054, 0.24458175897598267, 0.42540574073791504)
(0.3620241582393646, 0.24688784778118134, 0.42463210225105286)
(0.3620241582393646, 0.24688784778118134, 0.42463210225105286)
(0.3588891625404358, 0.24909037351608276, 0.42388486862182617)
(0.3588891625404358, 0.24909037351608276, 0.42388486862182617)
(0.3558327555656433, 0.2511943578720093, 0.42316296696662903)
(0.3558327555656433, 0.2511943578720093, 0.42316296696662903)
(0.3528538942337036, 0.25320446491241455, 0.4224654734134674)
(0.3528538942337036, 0.25320446491241455, 0.4224654734134674)
(0.3499513268470764, 0.2551251947879791, 0.4217914640903473)
(0.3499513268470764, 0.2551251947879791, 0.4217914640903473)
(0.347123920917511, 0.25696083903312683, 0.42114001512527466)
(0.347123920917511, 0.25696083903312683, 0.42114001512527466)
(0.3443703353404999, 0.25871542096138, 0.42051035165786743)
(0.3443703353404999, 0.25871542096138, 0.42051035165786743)
(0.34168919920921326, 0.26039284467697144, 0.41990166902542114)
(0.34168919920921326, 0.26039284467697144, 0.41990166902542114)
(0.33907923102378845, 0.2619967758655548, 0.4193131625652313)
(0.33907923102378845, 0.2619967758655548, 0.4193131625652313)
(0.33653900027275085, 0.2635307312011719, 0.41874411702156067)
(0.33653900027275085, 0.2635307312011719, 0.41874411702156067)
(0.33406710624694824, 0.2649979889392853, 0.4181938171386719)
(0.33406710624694824, 0.2649979889392853, 0.4181938171386719)
(0.3316621780395508, 0.2664017379283905, 0.4176616072654724)
(0.3316621780395508, 0.2664017379283905, 0.4176616072654724)
(0.3293227255344391, 0.26774492859840393, 0.41714683175086975)
(0.3293227255344391, 0.26774492859840393, 0.41714683175086975)
(0.32704728841781616, 0.2690305709838867, 0.41664889454841614)
(0.32704728841781616, 0.2690305709838867, 0.41664889454841614)
(0.32483452558517456, 0.2702612280845642, 0.41616711020469666)
(0.32483452558517456, 0.2702612280845642, 0.41616711020469666)
(0.3226829171180725, 0.2714395523071289, 0.4157010316848755)
(0.3226829171180725, 0.2714395523071289, 0.4157010316848755)
(0.32059118151664734, 0.27256789803504944, 0.4152500331401825)
(0.32059118151664734, 0.27256789803504944, 0.4152500331401825)
(0.3185576796531677, 0.273648738861084, 0.4148136079311371)
(0.3185576796531677, 0.273648738861084, 0.4148136079311371)
(0.31658118963241577, 0.27468419075012207, 0.41439127922058105)
(0.31658118963241577, 0.27468419075012207, 0.41439127922058105)
(0.31466031074523926, 0.27567631006240845, 0.41398248076438904)
(0.31466031074523926, 0.27567631006240845, 0.41398248076438904)
(0.31279367208480835, 0.27662718296051025, 0.41358682513237)
(0.31279367208480835, 0.27662718296051025, 0.41358682513237)
(0.31097978353500366, 0.2775387167930603, 0.4132038354873657)
(0.31097978353500366, 0.2775387167930603, 0.4132038354873657)
(0.3092174530029297, 0.2784126102924347, 0.4128330647945404)
